-0.3081; 115678;
-0.3621; 115792;
-0.2042; 115907;
-0.2370; 116021;
-0.3487; 116135;
-0.3113; 116249;
-0.1604; 116363;
-0.2139; 116478;
-0.3169; 116592;
-0.1585; 116706;
-0.2578; 116820;
-0.2476; 116934;
-0.2204; 117049;
-0.2181; 117163;
-0.3067; 117277;
-0.2006; 117597;
-0.1932; 117711;
-0.1885; 117825;
-0.2255; 117939;
-0.2273; 118054;
-0.1950; 118168;
-0.0681; 118282;
-0.1456; 118396;
-0.1932; 118511;
-0.1899; 118625;
-0.2652; 118739;
-0.1978; 118853;
-0.1932; 118967;
-0.1475; 119082;
-0.1779; 119196;
-0.2084; 119321;
-0.1655; 119436;
-0.1433; 119550;
-0.1272; 119664;
-0.1281; 119778;
-0.1082; 119892;
-0.0935; 120007;
-0.2227; 120121;
-0.0985; 120235;
-0.1221; 120349;
-0.2130; 120464;
-0.1193; 120578;
-0.1161; 120692;
-0.0773; 120806;
-0.1438; 120920;
-0.0491; 121035;
-0.1724; 121149;
-0.0658; 121263;
-0.1031; 121377;
-0.1082; 121491;
-0.0902; 121606;
-0.0814; 121720;
-0.2306; 121834;
-0.0274; 121948;
-0.1512; 122062;
-0.1258; 122177;
-0.1368; 122291;
-0.0297; 122405;
-0.1202; 122519;
-0.0242; 122634;
-0.1996; 122748;
-0.1645; 122862;
-0.0690; 122976;
-0.1742; 123090;
-0.1022; 123205;
-0.1456; 123319;
-0.1018; 123433;
-0.1313; 123547;
-0.1784; 123662;
-0.0454; 123776;
-0.1465; 123890;
-0.1262; 124004;
-0.2190; 124118;
-0.2038; 124233;
-0.1304; 124347;
-0.0999; 124461;
-0.1516; 124781;
-0.0630; 124895;
-0.1479; 125009;
-0.1004; 125124;
-0.1410; 125238;
-0.1350; 125352;
-0.1419; 125466;
-0.1225; 125580;
-0.0828; 125695;
-0.1235; 125809;
-0.0948; 125923;
-0.1161; 126049;
-0.1452; 126163;
-0.0875; 126277;
-0.0861; 126391;
-0.1576; 126506;
-0.0911; 126620;
-0.1276; 126734;
-0.0076; 126848;
-0.1147; 126963;
-0.0261; 127077;
-0.1410; 127191;
-0.0764; 127305;
-0.1405; 127419;
-0.0445; 127534;
-0.1752; 127648;
-0.0962; 127762;
-0.0288; 127876;
-0.1285; 127991;
-0.0810; 128105;
-0.1262; 128219;
-0.1013; 128333;
-0.0371; 128447;
-0.1101; 128562;
-0.0639; 128676;
-0.0593; 128790;
-0.0948; 128904;
-0.1368; 129019;
-0.0357; 129133;
-0.0533; 129247;
-0.0773; 129373;
-0.0542; 129487;
-0.0565; 129601;
-0.0611; 129715;
-0.1442; 129830;
-0.0297; 129944;
-0.0454; 130058;
-0.0025; 130172;
-0.1078; 130286;
-0.1636; 130401;
